group,IDNR,sex,grade,age,a1.1,a1.2,a1.3,a1.4,a1.5,a1.6,a1.7,a1.8,a1.9,a1.10,a1.11,a1.12,a1.13,a1.14,a1.15,a1.16
2,200,1,7,14,1,1,1,1,1,0,-9,0,-9,1,-9,0,-9,-9,-9,-9
2,695,2,6,13,1,1,1,1,0,-9,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,584,2,7,13,1,1,1,1,1,1,-9,-9,-9,0,0,-9,0,-9,-9,-9
2,352,2,8,14,1,1,1,1,-9,1,1,0,-9,-9,1,-9,-9,-9,-9,-9
2,650,2,8,14,1,1,1,1,-9,1,1,1,-9,1,-9,0,-9,-9,-9,-9
2,273,1,6,12,1,1,1,1,1,0,1,1,-9,-9,-9,0,-9,-9,-9,-9
2,92,1,7,13,1,1,1,1,1,1,1,0,-9,0,-9,-9,-9,-9,-9,-9
2,347,1,8,15,1,1,1,1,-9,1,1,1,-9,0,0,0,0,-9,-9,0
2,474,2,8,14,1,-9,1,1,-9,-9,1,1,-9,-9,-9,-9,-9,0,-9,-9
2,1116,1,7,14,1,0,1,1,0,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,219,2,7,13,1,1,1,1,-9,0,1,1,-9,0,-9,-9,-9,-9,-9,-9
2,709,2,6,13,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,195,2,7,14,-9,-9,1,1,-9,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,994,2,6,12,1,1,1,1,1,1,1,1,-9,-9,-9,0,1,1,0,0
2,747,2,8,14,1,1,1,1,-9,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,477,1,8,15,1,1,1,1,-9,1,1,0,-9,1,-9,0,-9,-9,-9,-9
2,93,1,7,16,1,0,1,1,-9,-9,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,710,2,6,12,1,1,1,1,1,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
2,990,1,6,13,1,1,1,1,-9,1,1,1,-9,0,-9,-9,-9,0,0,-9
2,802,2,6,13,1,1,1,1,-9,1,0,1,-9,0,1,-9,-9,-9,-9,-9
2,101,1,8,14,-9,1,1,1,0,1,1,1,-9,-9,-9,0,-9,-9,-9,-9
2,12,2,7,13,1,1,1,1,0,-9,1,1,-9,1,-9,-9,-9,0,-9,-9
2,145,2,7,13,1,0,1,1,-9,1,1,0,-9,-9,-9,0,-9,0,-9,-9
2,99,2,8,15,1,1,1,1,-9,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
2,755,1,6,12,1,0,1,1,-9,0,-9,0,-9,-9,-9,-9,-9,-9,-9,-9
2,180,2,6,13,1,1,1,1,-9,0,-9,0,-9,0,-9,0,-9,-9,-9,-9
2,465,1,8,14,1,1,1,1,-9,1,1,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,34,1,7,13,1,1,1,1,1,1,-9,1,-9,0,-9,0,-9,0,-9,-9
2,244,1,7,13,1,1,1,1,-9,1,1,1,-9,0,-9,0,-9,-9,-9,-9
2,299,2,7,13,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
2,189,2,6,12,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
2,289,2,7,13,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9,-9
2,1016,2,8,15,1,1,1,1,0,1,0,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,518,2,7,13,1,0,1,1,1,1,1,1,-9,0,-9,-9,-9,-9,-9,-9
2,1000,2,6,12,1,1,1,1,-9,1,1,1,-9,1,0,0,-9,0,-9,-9
2,392,2,7,13,1,-9,1,1,-9,-9,1,-9,-9,1,-9,-9,-9,-9,-9,-9
2,374,2,7,13,1,1,1,1,1,1,0,0,-9,0,-9,0,-9,-9,-9,-9
2,151,2,7,14,1,-9,1,1,-9,1,-9,1,-9,-9,-9,0,-9,-9,-9,-9
2,776,2,7,14,1,0,1,1,0,0,0,1,-9,0,0,-9,-9,-9,-9,-9
2,1018,2,8,14,1,-9,1,1,-9,0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
2,298,1,7,13,1,1,1,1,1,-9,0,1,-9,-9,0,-9,-9,-9,-9,-9
2,132,1,7,14,0,1,1,1,-9,1,1,0,-9,-9,-9,-9,-9,-9,-9,-9
2,764,1,6,13,1,0,1,1,0,1,1,0,-9,0,0,-9,0,-9,-9,-9
2,271,1,6,13,0,0,1,1,0,1,0,1,-9,-9,1,0,0,0,-9,-9
2,1010,1,8,15,1,1,1,1,0,1,-9,-9,-9,-9,-9,-9,-9,-9,-9,0
2,1003,2,6,13,1,1,1,1,0,1,1,0,-9,-9,-9,0,-9,-9,-9,-9
2,133,1,7,13,0,1,1,1,-9,1,-9,0,-9,-9,-9,0,-9,-9,-9,-9
2,127,2,7,13,1,-9,1,1,-9,1,1,1,-9,-9,0,0,-9,-9,-9,-9
2,225,2,7,13,-9,-9,1,1,-9,-9,1,1,-9,-9,-9,-9,-9,-9,-9,-9
